id,country,city,age,income
5397,USA,Los Angeles,57,48484.3
5398,USA,Chicago,63,59894.4
5399,France,Lyon,49,32169.74
5400,Canada,Montreal,27,62603.15
5401,Germany,Berlin,44,59062.66
5402,India,Delhi,68,82427.27
5403,Canada,Toronto,25,74013.56
5404,India,Mumbai,68,64045.31
5405,USA,Chicago,53,41918.4
5406,France,Lyon,59,36721.14
5407,France,Marseille,72,39124.93
5408,Brazil,Sao Paulo,52,57642.25
5409,Germany,Munich,53,69413.56
5410,France,Paris,65,31836.39
5411,USA,New York,73,37348.77
5412,Germany,Munich,53,50501.12
5413,Canada,Vancouver,42,32966.9
5414,France,Lyon,37,43657.82
5415,Germany,Frankfurt,78,68671.44
5416,USA,Chicago,79,60821.87
5417,Brazil,Sao Paulo,69,62442.98
5418,India,Delhi,62,35232.54
5419,India,Mumbai,70,23811.25
5420,USA,New York,34,43564.62
5421,USA,New York,40,15085.9
5422,India,Mumbai,42,56788.94
5423,Brazil,Sao Paulo,65,61210.57
5424,Germany,Munich,77,38215.08
5425,India,Bangalore,74,58731.48
5426,USA,Los Angeles,66,58650.41
5427,France,Lyon,48,33182.45
5428,Canada,Vancouver,23,44002.3
5429,Brazil,Brasilia,52,42982.1
5430,Brazil,Brasilia,69,63992.18
5431,France,Marseille,73,60985.48
5432,France,Lyon,21,58584.43
5433,USA,Chicago,57,41581.67
5434,India,Mumbai,37,70485.65
5435,Germany,Frankfurt,58,52718.11
5436,Brazil,Rio de Janeiro,71,57433.56
5437,Brazil,Rio de Janeiro,18,75959.41
5438,France,Paris,62,59935.51
5439,India,Bangalore,43,48203.41
5440,Brazil,Brasilia,51,42529.21
5441,Germany,Berlin,72,23991.74
5442,France,Lyon,27,26504.03
5443,Germany,Munich,40,62836.91
5444,India,Bangalore,68,20361.82
5445,Brazil,Brasilia,66,65169.38
5446,Canada,Montreal,41,62050.9
5447,Brazil,Brasilia,30,37025.28
5448,India,Bangalore,46,52723.67
5449,Brazil,Rio de Janeiro,75,58642.92
5450,Brazil,Rio de Janeiro,63,51379.42
5451,USA,Los Angeles,44,68468.35
5452,Brazil,Rio de Janeiro,48,29118.56
5453,Brazil,Sao Paulo,60,57562.49
5454,Germany,Munich,27,40866.27
5455,Canada,Toronto,48,23928.16
5456,Germany,Munich,56,32596.6
5457,Germany,Frankfurt,27,42132.72
5458,France,Marseille,41,50348.82
5459,USA,Chicago,50,36483.71
5460,Germany,Berlin,31,42408.56
5461,India,Delhi,52,44060.47
5462,India,Delhi,62,36806.75
5463,Brazil,Sao Paulo,51,41501.65
5464,France,Paris,34,58594.32
5465,USA,New York,38,74734.41
5466,USA,New York,49,53125.0
5467,Brazil,Sao Paulo,20,51974.48
5468,India,Bangalore,75,48794.34
5469,Canada,Vancouver,32,44136.48
5470,France,Paris,25,58636.57
5471,Brazil,Brasilia,49,64747.52
5472,France,Paris,55,32575.46
5473,India,Bangalore,43,65574.25
5474,India,Mumbai,47,74381.81
5475,Canada,Vancouver,26,34885.75
5476,Canada,Toronto,74,63810.29
5477,USA,New York,49,74530.69
5478,France,Lyon,28,60737.95
5479,France,Lyon,39,47360.56
5480,India,Mumbai,51,61682.39
5481,USA,Los Angeles,58,37812.21
5482,Brazil,Rio de Janeiro,35,45311.84
5483,France,Marseille,36,39010.31
5484,USA,Los Angeles,71,29791.99
5485,USA,Los Angeles,35,50622.67
5486,India,Mumbai,54,54560.69
5487,USA,New York,35,59935.24
5488,Canada,Montreal,29,-17177.83
5489,Canada,Toronto,21,52740.44
5490,Germany,Munich,64,51182.82
5491,India,Delhi,60,33638.99
5492,Brazil,Rio de Janeiro,44,43333.6
5493,Germany,Berlin,68,61314.35
5494,Canada,Vancouver,22,51460.98
5495,Germany,Munich,23,49733.7
5496,India,Bangalore,30,63393.84
5497,India,Bangalore,40,84722.58
5498,USA,Chicago,59,46361.4
5499,France,Paris,73,53701.57
5500,USA,Los Angeles,42,36626.17
5501,India,Delhi,63,82171.69
5502,Canada,Vancouver,21,41902.79
5503,Brazil,Brasilia,69,22881.63
5504,Canada,Vancouver,72,59326.74
5505,USA,Los Angeles,49,25847.42
5506,Brazil,Rio de Janeiro,61,69425.43
5507,India,Delhi,32,58839.4
5508,Canada,Vancouver,43,34581.29
5509,India,Mumbai,59,60058.68
5510,Brazil,Rio de Janeiro,28,44992.88
5511,Brazil,Sao Paulo,26,56401.74
5512,Canada,Vancouver,28,30779.73
5513,India,Mumbai,19,29857.37
5514,Germany,Munich,62,54768.04
5515,India,Delhi,44,78258.24
5516,Brazil,Rio de Janeiro,71,40322.98
5517,India,Delhi,75,39188.25
5518,USA,Chicago,43,44919.23
5519,Germany,Munich,25,30149.33
5520,France,Paris,78,58292.09
5521,USA,Chicago,38,63530.44
5522,France,Marseille,38,57233.21
5523,Canada,Vancouver,25,47453.58
5524,France,Paris,18,34627.63
5525,India,Mumbai,55,80949.47
5526,France,Marseille,75,37138.38
5527,Brazil,Sao Paulo,30,36782.71
5528,USA,Los Angeles,26,23122.23
5529,USA,Los Angeles,45,28673.53
5530,France,Lyon,23,55244.25
5531,USA,Los Angeles,64,43598.31
5532,Brazil,Rio de Janeiro,40,37041.72
5533,USA,Chicago,65,38032.98
5534,France,Lyon,53,42293.65
5535,Germany,Munich,77,40034.22
5536,Germany,Frankfurt,75,71040.01
5537,Canada,Montreal,34,44420.6
5538,USA,Chicago,26,52186.82
5539,France,Paris,29,50888.1
5540,USA,New York,39,51397.39
5541,India,Delhi,68,44440.71
5542,Brazil,Rio de Janeiro,69,42886.06
5543,USA,Los Angeles,75,59646.67
5544,USA,New York,29,53295.08
5545,Germany,Munich,71,38621.96
5546,Brazil,Rio de Janeiro,23,7102.23
5547,France,Paris,61,40895.65
5548,USA,Chicago,26,29595.03
5549,Germany,Berlin,69,36150.9
5550,Canada,Vancouver,54,30168.08
5551,Brazil,Sao Paulo,70,67393.41
5552,Germany,Frankfurt,20,67287.34
5553,Germany,Frankfurt,51,61370.48
5554,Germany,Frankfurt,25,44992.1
5555,USA,Chicago,27,40011.48
5556,USA,Chicago,64,27582.99
5557,Canada,Montreal,58,63715.93
5558,India,Delhi,59,63029.34
5559,India,Delhi,60,57391.63
5560,India,Mumbai,78,33371.2
5561,Brazil,Rio de Janeiro,26,44944.2
5562,Brazil,Brasilia,31,48207.8
5563,Canada,Vancouver,54,23496.17
5564,Brazil,Sao Paulo,44,71432.4
5565,India,Bangalore,58,29724.23
5566,India,Delhi,49,38305.76
5567,Germany,Munich,21,23422.12
5568,Brazil,Sao Paulo,19,46946.58
5569,USA,Chicago,68,46271.97
5570,USA,New York,50,64702.31
5571,Germany,Frankfurt,38,35786.5
5572,Germany,Frankfurt,18,33720.18
5573,Germany,Munich,61,51202.55
5574,USA,New York,28,18868.24
5575,India,Mumbai,18,69972.3
5576,Germany,Berlin,63,30175.41
5577,Canada,Montreal,76,77254.96
5578,Germany,Berlin,28,38119.32
5579,France,Marseille,78,28596.79
5580,Germany,Berlin,24,58746.22
5581,USA,New York,19,57882.63
5582,Brazil,Rio de Janeiro,32,58246.25
5583,Germany,Berlin,25,51508.83
5584,Brazil,Rio de Janeiro,71,83595.83
5585,France,Lyon,69,29757.35
5586,Canada,Montreal,74,70423.87
5587,Brazil,Sao Paulo,64,25866.43
5588,India,Mumbai,43,74778.43
5589,Germany,Berlin,57,55289.1
5590,France,Lyon,78,73390.48
5591,France,Paris,59,63381.93
5592,Brazil,Brasilia,68,17380.78
5593,Canada,Montreal,52,44930.02
5594,USA,New York,69,31201.75
5595,Germany,Munich,63,72406.49
5596,France,Marseille,58,62008.95
5597,Canada,Montreal,58,52271.24
5598,India,Delhi,38,43812.75
5599,France,Marseille,77,56352.92
5600,Canada,Vancouver,74,35627.83
5601,USA,Chicago,55,54219.9
5602,USA,Los Angeles,25,48151.0
5603,France,Marseille,60,37748.38
5604,France,Paris,49,60431.91
5605,Brazil,Brasilia,25,78287.16
5606,Germany,Frankfurt,61,28574.89
5607,Canada,Toronto,27,64170.48
5608,France,Paris,40,37889.41
5609,Germany,Berlin,21,58760.26
5610,Brazil,Sao Paulo,65,40742.49
5611,Germany,Munich,69,45504.32
5612,France,Lyon,55,46987.92
5613,USA,Chicago,47,70420.15
5614,Canada,Montreal,58,48619.34
5615,Canada,Montreal,40,44912.34
5616,USA,Los Angeles,22,48756.66
5617,France,Marseille,38,78441.25
5618,Canada,Montreal,73,58401.3
5619,France,Lyon,23,40843.31
5620,Brazil,Brasilia,66,72472.28
5621,France,Lyon,34,52708.46
5622,Germany,Munich,42,37056.78
5623,USA,New York,41,55905.59
5624,France,Paris,39,47747.49
5625,Brazil,Rio de Janeiro,30,-733.22
5626,India,Delhi,34,54961.21
5627,USA,New York,31,33869.46
5628,Canada,Montreal,51,30910.08
5629,Germany,Frankfurt,43,20853.6
5630,Canada,Montreal,36,51922.86
5631,Brazil,Rio de Janeiro,43,47787.04
5632,Brazil,Sao Paulo,77,64236.24
5633,Canada,Montreal,20,38037.71
5634,USA,New York,19,42780.46
5635,Canada,Toronto,45,79693.51
5636,France,Lyon,19,20376.16
5637,Canada,Montreal,39,68238.46
5638,Germany,Berlin,24,38303.15
5639,Germany,Munich,21,96721.24
5640,India,Delhi,66,60832.32
5641,Germany,Munich,55,40580.32
5642,Canada,Montreal,56,29093.66
5643,Germany,Frankfurt,37,56138.74
5644,USA,Los Angeles,23,21352.87
5645,Germany,Frankfurt,26,60327.75
5646,France,Marseille,69,29094.05
5647,USA,New York,77,35452.13
5648,India,Delhi,48,7960.84
5649,France,Lyon,79,51952.05
5650,Canada,Montreal,43,54190.88
5651,Canada,Vancouver,53,50425.53
5652,Canada,Vancouver,43,24165.5
5653,France,Lyon,45,71519.66
5654,France,Marseille,22,47569.28
5655,France,Marseille,68,42173.02
5656,USA,Chicago,27,62048.38
5657,Brazil,Sao Paulo,35,43395.21
5658,USA,Los Angeles,32,56618.24
5659,Canada,Toronto,74,38295.98
5660,Brazil,Brasilia,78,62242.37
5661,Germany,Berlin,50,61857.25
5662,Canada,Vancouver,22,43202.27
5663,India,Delhi,54,52283.89
5664,USA,Chicago,57,49627.9
5665,France,Marseille,39,48123.58
5666,USA,New York,39,32180.5
5667,France,Marseille,39,34290.02
5668,Brazil,Sao Paulo,69,44220.84
5669,India,Delhi,32,51032.4
5670,Brazil,Rio de Janeiro,34,36746.34
5671,India,Delhi,68,50216.69
5672,USA,Los Angeles,78,15659.67
5673,France,Lyon,62,50043.51
5674,Brazil,Sao Paulo,75,51156.7
5675,India,Delhi,45,62280.93
5676,Canada,Toronto,76,71340.06
5677,Canada,Vancouver,39,60265.9
5678,Brazil,Sao Paulo,38,76961.27
5679,France,Paris,59,49560.77
5680,Brazil,Sao Paulo,34,50694.44
5681,USA,Chicago,22,62100.21
5682,India,Mumbai,35,48397.04
5683,USA,New York,34,45036.17
5684,Canada,Vancouver,21,70613.24
5685,India,Mumbai,71,60855.53
5686,Brazil,Sao Paulo,24,59896.13
5687,USA,Chicago,42,37035.92
5688,Germany,Munich,54,64155.77
5689,France,Marseille,57,51234.36
5690,France,Marseille,57,35155.19
5691,Germany,Frankfurt,60,60453.91
5692,Canada,Toronto,26,32014.08
5693,India,Bangalore,36,13885.18
5694,France,Marseille,68,22923.55
5695,Germany,Munich,26,46273.01
5696,Brazil,Rio de Janeiro,40,73116.43
5697,Germany,Munich,48,54692.07
5698,Canada,Vancouver,49,48462.75
5699,Canada,Montreal,69,69787.05
5700,USA,Los Angeles,48,57653.78
5701,France,Paris,34,65360.12
5702,USA,Chicago,65,64584.52
5703,Germany,Munich,56,45294.06
5704,India,Bangalore,75,46525.21
5705,India,Delhi,39,37498.12
5706,Canada,Montreal,52,62461.26
5707,India,Delhi,47,31585.69
5708,India,Mumbai,70,36710.4
5709,India,Delhi,68,48949.78
5710,Germany,Frankfurt,57,51648.89
5711,India,Bangalore,54,58799.97
5712,Brazil,Sao Paulo,43,49375.44
5713,India,Bangalore,75,44544.52
5714,India,Mumbai,23,60845.66
5715,USA,Chicago,51,63714.58
5716,Germany,Frankfurt,73,24503.08
5717,Canada,Toronto,49,66043.15
5718,USA,Chicago,42,45097.72
5719,France,Marseille,68,73971.1
5720,Germany,Berlin,30,40247.28
5721,Brazil,Rio de Janeiro,55,35082.37
5722,Germany,Berlin,55,59720.42
5723,France,Marseille,19,81962.19
5724,France,Lyon,75,25658.71
5725,France,Lyon,73,62575.89
5726,Canada,Vancouver,22,58404.86
5727,India,Mumbai,28,49510.72
5728,Germany,Munich,28,81099.96
5729,India,Delhi,41,21300.81
5730,India,Delhi,31,66686.68
5731,Brazil,Brasilia,62,64592.95
5732,France,Paris,47,67961.35
5733,Canada,Toronto,57,66060.83
5734,Brazil,Brasilia,64,53530.42
5735,USA,Los Angeles,61,45423.88
5736,Canada,Montreal,52,40844.39
5737,India,Bangalore,38,58815.77
5738,Canada,Vancouver,72,49906.39
5739,France,Lyon,22,46838.69
5740,USA,New York,55,41694.48
5741,France,Lyon,19,43885.54
5742,USA,Chicago,57,61655.37
5743,Brazil,Brasilia,54,50279.23
5744,India,Delhi,71,68138.26
5745,USA,New York,66,29703.86
5746,USA,Chicago,75,59308.12
5747,USA,Los Angeles,51,34878.43
5748,Canada,Toronto,28,68138.02
5749,Brazil,Sao Paulo,53,68538.35
5750,Canada,Montreal,28,28846.22
5751,India,Bangalore,26,38516.37
5752,USA,New York,23,39157.86
5753,Brazil,Sao Paulo,73,68938.7
5754,Brazil,Sao Paulo,51,41088.79
5755,Germany,Munich,75,60350.13
5756,India,Bangalore,64,40082.16
5757,Brazil,Sao Paulo,54,66131.76
5758,USA,Chicago,49,67620.39
5759,USA,Chicago,77,75048.51
5760,Brazil,Brasilia,29,47428.37
5761,Canada,Toronto,62,50041.83
5762,India,Delhi,49,47913.21
5763,USA,New York,34,50395.72
5764,Brazil,Brasilia,21,43615.86
5765,USA,New York,59,65855.86
5766,Brazil,Sao Paulo,50,38589.76
5767,India,Bangalore,60,47831.32
5768,Brazil,Brasilia,65,52888.9
5769,Germany,Berlin,60,57356.66
5770,Brazil,Sao Paulo,26,32137.75
5771,Brazil,Sao Paulo,51,46311.85
5772,India,Mumbai,56,50331.27
5773,Brazil,Rio de Janeiro,68,62034.09
5774,India,Mumbai,47,46796.19
5775,Germany,Munich,67,48467.65
5776,India,Bangalore,78,52061.6
5777,USA,Los Angeles,37,65738.08
5778,India,Bangalore,56,19226.47
5779,Germany,Munich,40,51590.75
5780,France,Marseille,58,67540.23
5781,Brazil,Sao Paulo,61,37592.21
5782,India,Delhi,78,38707.09
5783,Brazil,Rio de Janeiro,52,68363.34
5784,Canada,Montreal,40,44763.65
5785,USA,Chicago,71,45205.37
5786,USA,Los Angeles,75,54157.79
5787,Canada,Montreal,65,5241.01
5788,Canada,Toronto,56,22723.73
5789,India,Delhi,40,58692.59
5790,Canada,Toronto,75,46326.97
5791,France,Lyon,54,47595.5
5792,Brazil,Sao Paulo,74,40139.97
5793,Brazil,Rio de Janeiro,40,45875.07
5794,Germany,Frankfurt,56,67880.49
5795,Canada,Vancouver,45,51979.48
5796,Canada,Toronto,79,65892.75
5797,France,Lyon,36,47684.2
5798,USA,New York,66,50289.79
5799,USA,New York,65,54883.01
5800,Brazil,Sao Paulo,79,57898.39
5801,Brazil,Brasilia,47,37288.89
5802,India,Delhi,38,49612.87
5803,France,Paris,41,39869.74
5804,Germany,Frankfurt,38,72635.23
5805,Germany,Berlin,43,24136.66
5806,France,Lyon,68,58791.21
5807,Germany,Frankfurt,74,38399.3
5808,USA,New York,67,32975.99
5809,Germany,Berlin,68,45466.55
5810,Germany,Berlin,77,69354.56
5811,France,Lyon,53,40365.69
5812,France,Marseille,43,22936.38
5813,Germany,Frankfurt,50,35834.67
5814,Canada,Montreal,76,51855.44
5815,France,Paris,53,25749.7
5816,India,Bangalore,21,60818.42
5817,India,Mumbai,26,26282.07
5818,USA,Los Angeles,25,42767.1
5819,Germany,Frankfurt,19,62284.81
5820,Canada,Toronto,46,42466.67
5821,USA,Chicago,40,29852.36
5822,Germany,Frankfurt,23,48637.6
5823,France,Lyon,72,42600.36
5824,India,Bangalore,60,68176.79
5825,Brazil,Rio de Janeiro,53,62329.7
5826,Canada,Montreal,79,57594.94
5827,Brazil,Brasilia,63,50323.32
5828,India,Bangalore,38,46717.62
5829,Brazil,Brasilia,39,46639.03
5830,France,Marseille,26,24355.15
5831,Germany,Frankfurt,51,50044.2
5832,France,Lyon,76,38112.43
5833,Brazil,Rio de Janeiro,74,48715.71
5834,France,Paris,43,50782.43
5835,India,Bangalore,18,42716.04
5836,Canada,Vancouver,53,63996.47
5837,France,Marseille,61,33875.78
5838,India,Bangalore,22,42590.42
5839,Canada,Vancouver,58,45074.22
5840,Germany,Frankfurt,39,67331.94
5841,Brazil,Rio de Janeiro,21,50465.93
5842,Germany,Munich,65,49739.24
5843,USA,New York,19,63057.7
5844,India,Mumbai,33,42169.1
5845,Canada,Toronto,33,63127.41
5846,France,Paris,70,55966.99
5847,Germany,Frankfurt,73,68562.51
5848,Canada,Montreal,73,44314.16
5849,India,Mumbai,39,45583.28
5850,USA,Los Angeles,60,52132.32
5851,Germany,Munich,18,49087.96
5852,Brazil,Rio de Janeiro,32,61515.07
5853,Canada,Vancouver,41,46753.19
5854,Brazil,Brasilia,21,34094.9
5855,Canada,Vancouver,79,70317.99
5856,Canada,Vancouver,35,78728.37
5857,India,Mumbai,34,26486.98
5858,India,Delhi,24,57202.73
5859,India,Bangalore,67,61207.07
5860,France,Lyon,62,53650.35
5861,Canada,Vancouver,69,73608.23
5862,Germany,Frankfurt,69,29871.57
5863,Brazil,Sao Paulo,78,41544.41
5864,India,Bangalore,27,51602.19
5865,India,Mumbai,18,63798.08
5866,Brazil,Rio de Janeiro,19,68109.7
5867,Brazil,Sao Paulo,66,31911.73
5868,Canada,Toronto,39,23354.89
5869,India,Mumbai,49,61693.46
5870,Brazil,Rio de Janeiro,46,51748.47
5871,France,Paris,52,52465.61
5872,France,Paris,34,62057.45
5873,India,Delhi,29,37850.89
5874,Brazil,Brasilia,41,46402.49
5875,Canada,Montreal,47,57855.37
5876,Canada,Montreal,61,35737.75
5877,Canada,Vancouver,47,41864.63
5878,USA,Los Angeles,37,51572.77
5879,India,Bangalore,59,57853.11
5880,Canada,Toronto,24,28305.58
5881,France,Marseille,59,60005.94
5882,Brazil,Rio de Janeiro,67,56552.17
5883,Germany,Berlin,71,37366.08
5884,Germany,Berlin,55,83738.37
5885,Canada,Vancouver,24,35741.84
5886,Germany,Berlin,77,61017.75
5887,Germany,Frankfurt,66,54163.16
5888,USA,Los Angeles,47,43795.97
5889,France,Lyon,29,51353.63
5890,France,Lyon,66,58004.91
5891,USA,Los Angeles,48,92820.25
5892,USA,New York,35,28271.86
5893,Germany,Munich,63,9333.36
5894,India,Delhi,60,34847.86
5895,Brazil,Sao Paulo,19,49548.11
5896,Brazil,Rio de Janeiro,70,59982.35
5897,Germany,Berlin,50,51446.99
5898,Brazil,Sao Paulo,28,47717.13
5899,USA,Los Angeles,51,73050.03
5900,France,Marseille,33,38136.76
5901,Brazil,Rio de Janeiro,71,74937.77
5902,Germany,Frankfurt,52,59308.01
5903,India,Mumbai,69,72494.14
5904,Germany,Frankfurt,50,35856.21
5905,Canada,Vancouver,38,44717.04
5906,Germany,Munich,37,28081.25
5907,USA,Chicago,25,54502.93
5908,France,Lyon,68,54813.99
5909,France,Marseille,43,80127.59
5910,Brazil,Sao Paulo,50,51212.2
5911,USA,Chicago,79,27240.96
5912,Canada,Montreal,78,64162.9
5913,USA,Chicago,43,36300.02
5914,Germany,Frankfurt,54,30957.49
5915,USA,New York,47,60529.7
5916,USA,New York,48,38481.95
5917,Canada,Toronto,50,41016.49
5918,Germany,Frankfurt,28,71037.32
5919,India,Mumbai,70,57703.4
5920,India,Delhi,58,58955.24
5921,France,Paris,22,29353.48
5922,Brazil,Brasilia,19,60583.17
5923,USA,Los Angeles,30,45838.57
5924,France,Marseille,35,43338.32
5925,Canada,Vancouver,43,56127.42
5926,India,Bangalore,42,50124.73
5927,USA,Chicago,61,28050.79
5928,Canada,Vancouver,31,64280.04
5929,Brazil,Sao Paulo,22,65713.18
5930,Canada,Vancouver,76,41189.79
5931,USA,Los Angeles,73,59133.67
5932,Brazil,Rio de Janeiro,59,63702.51
5933,Canada,Vancouver,69,21969.96
5934,Brazil,Rio de Janeiro,19,42271.48
5935,USA,Chicago,21,17339.07
5936,USA,Chicago,29,59510.66
5937,Brazil,Sao Paulo,28,56697.59
5938,Germany,Berlin,21,40170.78
5939,France,Lyon,60,47746.45
5940,Canada,Toronto,26,44478.09
5941,Canada,Toronto,27,19394.88
5942,Germany,Munich,44,69504.88
5943,Germany,Frankfurt,23,53827.62
5944,Germany,Frankfurt,32,47835.94
5945,India,Mumbai,59,47933.18
5946,India,Bangalore,48,60615.96
5947,Brazil,Brasilia,39,26197.55
5948,India,Mumbai,70,36869.44
5949,USA,Los Angeles,23,53194.51
5950,Brazil,Sao Paulo,50,66733.59
5951,Canada,Toronto,46,13849.67
5952,France,Paris,38,64941.09
5953,USA,Los Angeles,77,39379.74
5954,Canada,Vancouver,71,45701.37
5955,Canada,Vancouver,73,50507.18
5956,Brazil,Rio de Janeiro,69,33427.42
5957,Germany,Berlin,47,31396.11
5958,Germany,Frankfurt,38,53113.16
5959,USA,New York,53,78422.68
5960,Germany,Munich,72,35807.11
5961,Canada,Montreal,75,35689.13
5962,Germany,Berlin,39,31643.94
5963,India,Bangalore,63,46616.67
5964,Germany,Munich,37,35260.35
5965,Canada,Montreal,39,35583.26
5966,Brazil,Brasilia,78,53152.62
5967,USA,Los Angeles,69,28331.85
5968,France,Marseille,77,74334.64
5969,Germany,Berlin,57,32363.53
5970,Canada,Montreal,28,66971.57
5971,France,Paris,64,79594.72
5972,France,Marseille,48,67971.32
5973,India,Bangalore,68,66106.83
5974,France,Lyon,57,61942.41
5975,Brazil,Rio de Janeiro,30,53206.57
5976,Canada,Toronto,35,67682.06
5977,Canada,Vancouver,39,46091.23
5978,Germany,Munich,73,62978.33
5979,Germany,Munich,34,66616.71
5980,Germany,Munich,55,57627.69
5981,Brazil,Rio de Janeiro,42,45960.55
5982,France,Paris,49,57321.94
5983,France,Paris,32,44459.86
5984,India,Delhi,30,41842.68
5985,Brazil,Rio de Janeiro,75,61815.05
5986,Germany,Berlin,43,52193.03
5987,USA,Chicago,67,61636.59
5988,India,Mumbai,28,52288.81
5989,USA,Chicago,30,57642.31
5990,France,Lyon,50,70974.88
5991,India,Delhi,67,47568.41
5992,India,Mumbai,54,43946.39
5993,Canada,Vancouver,55,56446.64
5994,France,Marseille,18,11317.74
5995,France,Marseille,56,60632.99
5996,Brazil,Sao Paulo,44,37068.26
5997,India,Bangalore,53,75138.58
5998,France,Paris,49,61846.22
5999,India,Mumbai,58,63741.33
6000,Brazil,Brasilia,32,64095.3
6001,Brazil,Brasilia,48,43111.98
6002,Canada,Montreal,23,46098.63
6003,India,Bangalore,42,24621.45
6004,France,Marseille,66,72417.77
6005,France,Marseille,69,30677.27
6006,India,Bangalore,35,49777.55
6007,India,Delhi,39,68375.61
6008,India,Mumbai,48,73013.68
6009,Germany,Berlin,53,46237.36
6010,France,Marseille,26,24408.72
6011,Brazil,Sao Paulo,63,53466.09
6012,France,Marseille,20,54997.03
6013,Germany,Munich,50,56359.26
6014,India,Mumbai,44,45416.62
6015,Canada,Toronto,78,47929.08
6016,India,Delhi,60,39589.33
6017,India,Delhi,18,52380.73
6018,Germany,Munich,61,62026.87
6019,France,Paris,74,53948.75
6020,India,Mumbai,26,49340.57
6021,France,Lyon,22,66857.1
6022,USA,Los Angeles,32,53847.82
6023,Brazil,Rio de Janeiro,67,50465.03
6024,France,Lyon,26,51164.99
6025,Canada,Vancouver,62,31844.38
6026,Brazil,Brasilia,45,33648.96
6027,Canada,Vancouver,30,48136.49
6028,India,Bangalore,41,38938.76
6029,Brazil,Sao Paulo,62,49321.33
6030,France,Paris,76,62850.62
6031,Brazil,Brasilia,27,60585.96
6032,India,Delhi,59,55888.26
6033,Germany,Berlin,39,62671.22
6034,Canada,Vancouver,56,65454.93
6035,India,Delhi,77,64912.54
6036,Germany,Frankfurt,39,64542.56
6037,Brazil,Sao Paulo,54,32017.78
6038,Brazil,Sao Paulo,69,21632.89
6039,India,Bangalore,56,38296.59
6040,France,Lyon,37,43148.14
6041,Brazil,Rio de Janeiro,27,63928.98
6042,France,Paris,27,48552.71
6043,France,Marseille,43,42802.74
6044,France,Marseille,42,52453.01
6045,USA,Los Angeles,70,58037.47
6046,Germany,Munich,73,61636.22
6047,Germany,Frankfurt,45,43804.61
6048,Brazil,Sao Paulo,30,35644.79
6049,Brazil,Rio de Janeiro,32,38321.72
6050,France,Marseille,77,51801.86
6051,USA,Chicago,77,34216.0
6052,France,Marseille,23,64224.52
6053,USA,New York,69,34360.07
6054,France,Lyon,29,26637.05
6055,Canada,Vancouver,36,52330.3
6056,Canada,Vancouver,49,45859.92
6057,India,Mumbai,28,57067.97
6058,France,Lyon,55,42514.0
